DOI,Title,Authors,Abstract,Venue (Year),Article URL,PDF URL
10.1016/j.agrformet.2017.09.021,A comparative analysis of the spatio-temporal variation in the phenologies of two herbaceous species and associated climatic driving factors on the Tibetan Plateau,"Wenquan Zhu, Zhoutao Zheng, Nan Jiang, Donghai Zhang",Studying the differences in phenology among plant species is important for understanding their physiological and reproductive responses to climate change and complex inter-species interactions. This study conducted a comparative analysis of the spatio-temporal ...,Agricultural and Forest Meteorology (2018),https://www.mendeley.com/catalogue/api/pdf/4c32d3b5-a8d4-3717-9e76-04f2411519db/?doi=10.1016%2Fj.agrformet.2017.09.021,https://www.mendeley.com/catalogue/comparative-analysis-spatiotemporal-variation-phenologies-two-herbaceous-species-associated-climatic
10.1016/j.scitotenv.2019.04.092,A comparative study on the environmental impact of greenhouses: A probabilistic approach,"Farzin Golzar, Niko Heeren, Stefanie Hellweg, Ramin Roshandel",The aim of this study is to investigate the most important drivers of environmental impacts and identify the influence of parameters on the uncertainty of the environmental impacts in various climate zones and future climate ...,Science of The Total Environment (2019),https://www.mendeley.com/catalogue/api/pdf/8ac36c08-c90a-380a-a84c-28b5271c8f9b/?doi=10.1016%2Fj.scitotenv.2019.04.092,https://www.mendeley.com/catalogue/comparative-study-environmental-impact-greenhouses-probabilistic-approach
10.1016/j.agrformet.2018.01.002,A comparison of ground-based methods for estimating canopy closure for use in phenology research,"Alison M. Smith, Paul M. Ramsay","Climate change is influencing tree phenology, causing earlier and more prolonged canopy closure in temperate forests. Canopy closure is closely associated with understorey light, so shifts in its timing have wide-reaching consequences for ecological ...",Agricultural and Forest Meteorology (2018),https://www.mendeley.com/catalogue/api/pdf/59a1e1fb-8acc-370a-8497-e7edfa226750/?doi=10.1016%2Fj.agrformet.2018.01.002,https://www.mendeley.com/catalogue/comparison-groundbased-methods-estimating-canopy-closure-phenology-research
10.1016/j.jclepro.2017.03.133,A comparison of methods to quantify greenhouse gas emissions of cropping systems in LCA,"P. Goglio, W. N. Smith, B. B. Grant, R. L. Desjardins, X. Gao, K. Hanis, M. Tenuta, C. A. Campbell, B. G. McConkey, T. Nemecek, P. J. Burgess, A. G. Williams","Carbon dioxide and nitrous oxide are two important greenhouse gases (GHG) released from cropping systems. Their emissions can vary substantially with climate, soil, and crop management. While different methods are available to account for GHG ...",Journal of Cleaner Production (2018),https://www.mendeley.com/catalogue/api/pdf/a91aa579-eea2-3ff5-9ad7-331f12ad0f54/?doi=10.1016%2Fj.jclepro.2017.03.133,https://www.mendeley.com/catalogue/comparison-methods-quantify-greenhouse-gas-emissions-cropping-systems-lca
10.1016/j.apenergy.2018.08.106,A comparison of storage systems in neighbourhood decentralized energy system applications from 2015 to 2050,"Portia Murray, Kristina Orehounig, David Grosspietsch, Jan Carmeliet",The potential of both long-term (hydrogen storage) and short-term (batteries and thermal) storage systems in decentralized neighbourhoods are assessed using a multi-objective optimization approach that minimizes both costs and CO2 emissions. A ...,Applied Energy (2018),https://www.mendeley.com/catalogue/api/pdf/19c00a78-4f0a-3590-bc5b-de5c2f979b10/?doi=10.1016%2Fj.apenergy.2018.08.106,https://www.mendeley.com/catalogue/comparison-storage-systems-neighbourhood-decentralized-energy-system-applications-2015-2050
10.1016/j.scienta.2018.09.064,A comparison of the effect of genotype and weather conditions on the nutritional composition of most important commercial nuts,"A. Rabadán, M. Álvarez-Ortí, J. E. Pardo","The beneficial effects of nut consumption on human health have been largely confirmed. However, these benefits are variable as a wide range of factors have main influence on the nutritional composition of nuts. This is ...",Scientia Horticulturae (2019),https://www.mendeley.com/catalogue/api/pdf/f7dfd82a-4f88-3061-8734-9eed86039d95/?doi=10.1016%2Fj.scienta.2018.09.064,https://www.mendeley.com/catalogue/comparison-effect-genotype-weather-conditions-nutritional-composition-most-important-commercial-nuts
10.1016/j.ympev.2017.09.019,"A comprehensive phylogeny of the genus Kurixalus (Rhacophoridae, Anura) sheds light on the geographical range evolution of frilled swamp treefrogs","Yun Yun Lv, Kai He, Sebastian Klaus, Rafe M. Brown, Jia Tang Li","Currently, the genus Kurixalus comprises 14 species distributed in Southern, Southeast and East Asia. Because of their relatively low dispersal capability and intolerance of seawater, this group is ideal for the study of terrestrial range ...",Molecular Phylogenetics and Evolution (2018),https://www.mendeley.com/catalogue/api/pdf/5b6b8d31-ac77-3366-bc50-68785c73a710/?doi=10.1016%2Fj.ympev.2017.09.019,https://www.mendeley.com/catalogue/comprehensive-phylogeny-genus-kurixalus-rhacophoridae-anura-sheds-light-geographical-range-evolution
10.1016/j.rser.2017.06.034,A comprehensive review of cogeneration system in a microgrid: A perspective from architecture and operating system,"Normazlina Mat Isa, Chee Wei Tan, A. H.M. Yatim","Several factors such as climate change, increment in fuel cost and digital technology era have lead to transformation of conventional grid into smart grid. Existing microgrid can be integrated with smart grid characteristics by various ...",Renewable and Sustainable Energy Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/cdd94518-c410-3d63-9261-088d9929db8c/?doi=10.1016%2Fj.rser.2017.06.034,https://www.mendeley.com/catalogue/comprehensive-review-cogeneration-system-microgrid-perspective-architecture-operating-system
10.1016/j.jhydrol.2017.11.005,A conceptual framework towards more holistic freshwater conservation planning through incorporation of stream connectivity and thermal vulnerability,"P. A. Ramulifho, N. A. Rivers-Moore, H. F. Dallas, S. H. Foord","The thermal regime of rivers plays an important role in the overall health and composition of aquatic ecosystems, and together with flow, is recognised as one of the most influential abiotic drivers of aquatic ecosystem ...",Journal of Hydrology (2018),https://www.mendeley.com/catalogue/api/pdf/79d0fbe5-58d3-3492-9ba8-820ea865e9b4/?doi=10.1016%2Fj.jhydrol.2017.11.005,https://www.mendeley.com/catalogue/conceptual-framework-towards-more-holistic-freshwater-conservation-planning-through-incorporation-st
10.1016/j.biocon.2019.03.015,A continental scale analysis of threats to orchids,"Jenna Wraith, Catherine Pickering","Thousands of plants are at risk of extinction globally due to human activities, including many species of orchids. In Australia alone there are 184 orchids identified as threatened by the Australian Government, but what threatens ...",Biological Conservation (2019),https://www.mendeley.com/catalogue/api/pdf/3d119a65-4e50-3949-8448-1b99ef217a6e/?doi=10.1016%2Fj.biocon.2019.03.015,https://www.mendeley.com/catalogue/continental-scale-analysis-threats-orchids
10.1016/j.quascirev.2018.08.013,"A continuous record of vegetation, fire-regime and climatic changes in northwestern Patagonia spanning the last 25,000 years","Patricio I. Moreno, Javiera Videla, Blas Valero-Garcés, Brent V. Alloway, Linda E. Heusser","We present a high-resolution precisely dated terrestrial paleovegetation/paleoclimate record from Lago Pichilaguna, northwestern Patagonia (40°–44°S), which spans continuously from the Last Glacial Maximum (LGM) to the present. We find abundant and continuous ...",Quaternary Science Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/2a5ca181-70dc-3e6a-a2de-fafe410d913e/?doi=10.1016%2Fj.quascirev.2018.08.013,https://www.mendeley.com/catalogue/continuous-record-vegetation-fireregime-climatic-changes-northwestern-patagonia-spanning-last-25000
10.1016/j.jhydrol.2018.08.053,A copula-based analysis of projected climate changes to bivariate flood quantiles,"Jiabo Yin, Shenglian Guo, Shaokun He, Jiali Guo, Xingjun Hong, Zhangjun Liu","Climate change will lead to great impacts on flood frequency curve and design floods in the future. However, traditional hydrologic approaches often fail to analyze the flood characteristics within a bivariate framework under changing environment ...",Journal of Hydrology (2018),https://www.mendeley.com/catalogue/api/pdf/67b87ef2-26e9-3ba6-821a-0f37e072a7b5/?doi=10.1016%2Fj.jhydrol.2018.08.053,https://www.mendeley.com/catalogue/copulabased-analysis-projected-climate-changes-bivariate-flood-quantiles
10.1016/j.ejor.2018.09.004,A cross-country evaluation of environmental performance: Is there a convergence-divergence pattern in technology gaps?,"Konstantinos Kounetas, Panagiotis D. Zervopoulos",A balanced panel of 103 countries for the period 1995–2011 is introduced into a metafrontier framework to gain insight into the idiosyncratic performance of countries in two distinct groups — developed (Annex I) countries and ...,European Journal of Operational Research (2019),https://www.mendeley.com/catalogue/api/pdf/fd508a7d-504f-3b50-81eb-08b028ffdc64/?doi=10.1016%2Fj.ejor.2018.09.004,https://www.mendeley.com/catalogue/crosscountry-evaluation-environmental-performance-convergencedivergence-pattern-technology-gaps
10.1016/j.mtener.2017.12.005,A cross-disciplinary overview of naturally derived materials for electrochemical energy storage,"Mengyao Gao, Shu Yuan Pan, Wen Chang Chen, Pen Chi Chiang","Due to global climate change and resource shortages, significant attention has been focused on exploiting environmentally friendly materials, such as naturally derived materials (e.g., biomass), for electrochemical energy storage to achieve a circular economy ...",Materials Today Energy (2018),https://www.mendeley.com/catalogue/api/pdf/1100a2bc-d70b-3595-a26a-3b5ff186423a/?doi=10.1016%2Fj.mtener.2017.12.005,https://www.mendeley.com/catalogue/crossdisciplinary-overview-naturally-derived-materials-electrochemical-energy-storage
10.1016/j.jenvman.2018.05.060,A data - Model fusion methodology for mapping bushfire fuels for smoke emissions forecasting in forested landscapes of south-eastern Australia,"Liubov Volkova, C. P.(Mick) Meyer, Vanessa Haverd, Christopher J. Weston","The increasing regional and global impact of wildfires on the environment, and particularly on the human population, is becoming a focus of the research community. Both fire behaviour and smoke dispersion models are now underpinning ...",Journal of Environmental Management (2018),https://www.mendeley.com/catalogue/api/pdf/5a7c7055-37ef-3c14-9185-f9c05eab66ed/?doi=10.1016%2Fj.jenvman.2018.05.060,https://www.mendeley.com/catalogue/data-model-fusion-methodology-mapping-bushfire-fuels-smoke-emissions-forecasting-forested-landscapes
10.1016/j.rser.2018.06.061,A decision-making model for the analysis of offshore wind farm projects under climate uncertainties: A case study of South Korea,"Kyeongseok Kim, Byungil Kim, Hyoungkwan Kim","Wind power supplies clean energy, but it is vulnerable to climate change. As the impacts of climate change increase, economic assessment methods of wind power projects are required to capture climate uncertainties. The study proposes ...",Renewable and Sustainable Energy Reviews (2018),https://www.mendeley.com/catalogue/api/pdf/ab71ae2a-03ad-3511-9d76-fd5f5471f8eb/?doi=10.1016%2Fj.rser.2018.06.061,https://www.mendeley.com/catalogue/decisionmaking-model-analysis-offshore-wind-farm-projects-under-climate-uncertainties-case-study-sou
10.1016/j.precamres.2018.12.013,"A deep marine organic carbon reservoir in the non-glacial Cryogenian ocean (Nanhua Basin, South China) revealed by organic carbon isotopes","Xi Peng, Xiang Kun Zhu, Fuqiang Shi, Bin Yan, Feifei Zhang, Nina Zhao, Pingan Peng, Jin Li, Dan Wang, Graham A. Shields",The late-Cryogenian warm (non-glacial) interval (c.660 − c.650 Ma) is potentially of great significance to the co-evolution between life and the surface environment during the emergence of animal life on Earth ...,Precambrian Research (2019),https://www.mendeley.com/catalogue/api/pdf/71f31e69-0152-3f14-b5a6-176512299af5/?doi=10.1016%2Fj.precamres.2018.12.013,https://www.mendeley.com/catalogue/deep-marine-organic-carbon-reservoir-nonglacial-cryogenian-ocean-nanhua-basin-south-china-revealed-o
10.1016/j.jclepro.2019.04.160,A detailed household carbon footprint analysis using expenditure accounts – Case of Flanders (Belgium),"Maarten Christis, Koen Breemersch, An Vercalsteren, Evelien Dils","Within national carbon footprints, households are responsible for bulk of the overall direct and indirect carbon emissions. Also, the wide spread in household characteristics (e.g. size, income, age)leads not only to different carbon ...",Journal of Cleaner Production (2019),https://www.mendeley.com/catalogue/api/pdf/8db0a38d-0afe-301a-a17d-5a4526ceecd2/?doi=10.1016%2Fj.jclepro.2019.04.160,https://www.mendeley.com/catalogue/detailed-household-carbon-footprint-analysis-using-expenditure-accounts-case-flanders-belgium
10.1016/j.scs.2018.05.040,A detailed study of climate change and some vulnerabilities in Indian Ocean: A case of Madagascar island,"Modeste Kameni Nematchoua, Paola Ricciardi, José A. Orosa, Cinzia Buratti","Climate change continues to remain the main concern of all nations, and the adverse effects of this problem are enormous. This research was aimed to study the variation of outdoor climate in some regions of ...",Sustainable Cities and Society (2018),https://www.mendeley.com/catalogue/api/pdf/7c0656b1-9ba3-3ab0-a9a8-ca62c4cfcc98/?doi=10.1016%2Fj.scs.2018.05.040,https://www.mendeley.com/catalogue/detailed-study-climate-change-some-vulnerabilities-indian-ocean-case-madagascar-island
